"_time",plc,teller
"2015-06-06T16:15:17.912+0200","00011-Centraal.1",805
"2015-06-06T16:15:16.317+0200","00009-Centraal.1",597
"2015-06-06T16:15:16.302+0200","00011-Centraal.1",804
"2015-06-06T16:15:15.892+0200","00010-Centraal.1",537
"2015-06-06T16:15:15.472+0200","00008-Centraal.1",129
"2015-06-06T16:15:15.467+0200","00010-Centraal.2",536
"2015-06-06T16:15:13.882+0200","00011-Centraal.1",803
"2015-06-06T16:15:13.867+0200","00009-Centraal.2",596
"2015-06-06T16:15:12.677+0200","0017B-West",2096
"2015-06-06T16:15:12.257+0200","00009-Centraal.1",597
"2015-06-06T16:15:11.882+0200","00010-Centraal.1",537
"2015-06-06T16:15:10.642+0200","00008-Centraal.1",128
"2015-06-06T16:15:09.827+0200","00008-Centraal.2",127
"2015-06-06T16:15:09.417+0200","0017B-West",2095
"2015-06-06T16:15:08.592+0200","00011-Centraal.1",802
"2015-06-06T16:15:08.187+0200","00010-Centraal.2",536
"2015-06-06T16:15:06.556+0200","0017B-West",2094
"2015-06-06T16:15:05.761+0200","00011-Centraal.1",801
"2015-06-06T16:15:04.931+0200","00010-Centraal.1",537
"2015-06-06T16:15:04.541+0200","00011-Centraal.1",800
"2015-06-06T16:15:04.536+0200","0017B-West",2093
"2015-06-06T16:15:04.526+0200","00008-Centraal.1",128
"2015-06-06T16:15:04.121+0200","00012-Centraal.1",231
"2015-06-06T16:15:03.346+0200","00008-Centraal.2",127
"2015-06-06T16:15:02.111+0200","00012-Centraal.1",230
"2015-06-06T16:15:02.101+0200","00010-Centraal.1",536
"2015-06-06T16:15:01.706+0200","00008-Centraal.2",128
"2015-06-06T16:15:00.866+0200","0017B-West",2092
"2015-06-06T16:14:59.286+0200","00009-Centraal.1",596
"2015-06-06T16:14:59.271+0200","00011-Centraal.1",799
"2015-06-06T16:14:58.871+0200","00008-Centraal.1",129
"2015-06-06T16:14:58.851+0200","00012-Centraal.1",229
"2015-06-06T16:14:58.041+0200","00010-Centraal.1",535
"2015-06-06T16:14:57.631+0200","00011-Centraal.1",798
"2015-06-06T16:14:56.831+0200","00012-Centraal.1",228
"2015-06-06T16:14:55.236+0200","00008-Centraal.2",128
"2015-06-06T16:14:55.201+0200","00011-Centraal.1",797
"2015-06-06T16:14:54.826+0200","0017B-West",2091
"2015-06-06T16:14:52.791+0200","00012-Centraal.1",227
"2015-06-06T16:14:49.955+0200","0017B-West",2090
"2015-06-06T16:14:49.535+0200","00008-Centraal.2",129
"2015-06-06T16:14:49.520+0200","00010-Centraal.1",534
"2015-06-06T16:14:46.690+0200","00010-Centraal.1",533
"2015-06-06T16:14:46.680+0200","00011-Centraal.1",796
"2015-06-06T16:14:45.895+0200","0017B-West",2089
"2015-06-06T16:14:44.265+0200","00008-Centraal.2",130
"2015-06-06T16:14:44.250+0200","00011-Centraal.1",795
"2015-06-06T16:14:43.855+0200","00011-Centraal.2",794
"2015-06-06T16:14:43.455+0200","0017B-West",2088
"2015-06-06T16:14:42.220+0200","00012-Centraal.1",226
"2015-06-06T16:14:42.210+0200","00011-Centraal.1",795
"2015-06-06T16:14:40.600+0200","0017B-West",2087
"2015-06-06T16:14:40.600+0200","00010-Centraal.1",532
"2015-06-06T16:14:39.785+0200","00011-Centraal.2",794
"2015-06-06T16:14:38.185+0200","00008-Centraal.2",131
"2015-06-06T16:14:38.165+0200","00009-Centraal.2",595
"2015-06-06T16:14:36.960+0200","00010-Centraal.1",531
"2015-06-06T16:14:36.535+0200","0017B-West",2086
"2015-06-06T16:14:35.330+0200","00011-Centraal.1",795
"2015-06-06T16:14:34.155+0200","00009-Centraal.1",596
"2015-06-06T16:14:33.710+0200","00010-Centraal.1",530
"2015-06-06T16:14:33.705+0200","00011-Centraal.2",794
"2015-06-06T16:14:32.499+0200","00012-Centraal.1",225
"2015-06-06T16:14:32.474+0200","0017B-West",2085
"2015-06-06T16:14:30.494+0200","0017B-West",2084
"2015-06-06T16:14:30.459+0200","00012-Centraal.1",224
"2015-06-06T16:14:30.069+0200","00010-Centraal.1",529
"2015-06-06T16:14:28.839+0200","00011-Centraal.1",795
"2015-06-06T16:14:28.829+0200","00010-Centraal.2",528
"2015-06-06T16:14:28.409+0200","00012-Centraal.1",223
"2015-06-06T16:14:26.424+0200","00009-Centraal.1",595
"2015-06-06T16:14:26.009+0200","00012-Centraal.1",222
"2015-06-06T16:14:24.809+0200","00011-Centraal.1",794
"2015-06-06T16:14:24.794+0200","0017B-West",2083
"2015-06-06T16:14:24.379+0200","00012-Centraal.1",221
"2015-06-06T16:14:23.969+0200","00013-Centraal.1",188
"2015-06-06T16:14:22.354+0200","0017B-West",2082
"2015-06-06T16:14:21.979+0200","00010-Centraal.2",529
"2015-06-06T16:14:21.559+0200","00010-Centraal.1",530
"2015-06-06T16:14:21.129+0200","00011-Centraal.1",793
"2015-06-06T16:14:20.779+0200","00012-Centraal.1",220
"2015-06-06T16:14:19.934+0200","00009-Centraal.1",594
"2015-06-06T16:14:19.899+0200","0017B-West",2081
"2015-06-06T16:14:18.719+0200","00011-Centraal.1",792
"2015-06-06T16:14:17.899+0200","00012-Centraal.1",219
"2015-06-06T16:14:16.714+0200","0017B-West",2080
"2015-06-06T16:14:16.269+0200","00011-Centraal.1",791
"2015-06-06T16:14:15.859+0200","00012-Centraal.1",218
"2015-06-06T16:14:15.854+0200","00010-Centraal.2",529
"2015-06-06T16:14:14.643+0200","00009-Centraal.1",593
"2015-06-06T16:14:14.238+0200","00012-Centraal.1",217
"2015-06-06T16:14:13.863+0200","0017B-West",2079
"2015-06-06T16:14:13.428+0200","00010-Centraal.1",530
"2015-06-06T16:14:13.423+0200","00010-Centraal.2",529
"2015-06-06T16:14:13.018+0200","00011-Centraal.1",790
"2015-06-06T16:14:11.398+0200","00012-Centraal.1",216
"2015-06-06T16:14:11.393+0200","00010-Centraal.2",530
"2015-06-06T16:14:10.178+0200","00012-Centraal.1",215
"2015-06-06T16:14:09.793+0200","00009-Centraal.1",592
"2015-06-06T16:14:08.958+0200","00010-Centraal.1",531
"2015-06-06T16:14:08.948+0200","00012-Centraal.1",214
"2015-06-06T16:14:08.568+0200","00011-Centraal.1",789
"2015-06-06T16:14:06.948+0200","0017B-West",2078
"2015-06-06T16:14:06.948+0200","00010-Centraal.1",530
"2015-06-06T16:14:06.603+0200","00009-Centraal.1",591
"2015-06-06T16:14:06.528+0200","00011-Centraal.1",788
"2015-06-06T16:14:06.118+0200","00010-Centraal.2",529
"2015-06-06T16:14:04.908+0200","00010-Centraal.1",530
"2015-06-06T16:14:04.503+0200","0017B-West",2077
"2015-06-06T16:14:03.298+0200","00010-Centraal.1",529
"2015-06-06T16:14:03.288+0200","00011-Centraal.1",787
"2015-06-06T16:14:02.473+0200","00013-Centraal.2",187
"2015-06-06T16:14:01.698+0200","0017B-West",2076
"2015-06-06T16:13:58.853+0200","0017B-West",2075
"2015-06-06T16:13:58.033+0200","00010-Centraal.2",528
"2015-06-06T16:13:56.402+0200","0017B-West",2074
"2015-06-06T16:13:54.382+0200","00009-Centraal.1",590
"2015-06-06T16:13:54.377+0200","0017B-West",2073
"2015-06-06T16:13:52.777+0200","00010-Centraal.2",529
"2015-06-06T16:13:52.337+0200","00010-Centraal.1",530
"2015-06-06T16:13:51.112+0200","0017B-West",2072
"2015-06-06T16:13:48.312+0200","00009-Centraal.1",589
"2015-06-06T16:13:47.917+0200","0017B-West",2071
"2015-06-06T16:13:47.487+0200","00011-Centraal.1",786
"2015-06-06T16:13:46.642+0200","00010-Centraal.2",529
"2015-06-06T16:13:45.067+0200","0017B-West",2070
"2015-06-06T16:13:45.047+0200","00013-Centraal.1",188
"2015-06-06T16:13:41.812+0200","0017B-West",2069
"2015-06-06T16:13:41.397+0200","00013-Centraal.1",187
"2015-06-06T16:13:39.786+0200","0017B-West",2068
"2015-06-06T16:13:38.126+0200","00013-Centraal.1",186
"2015-06-06T16:13:37.726+0200","00010-Centraal.2",530
"2015-06-06T16:13:37.341+0200","0017B-West",2067
"2015-06-06T16:13:37.321+0200","00009-Centraal.1",588
"2015-06-06T16:13:35.716+0200","00013-Centraal.1",185
"2015-06-06T16:13:34.896+0200","00013-Centraal.1",184
"2015-06-06T16:13:34.096+0200","00011-Centraal.1",785
"2015-06-06T16:13:32.891+0200","00009-Centraal.2",587
"2015-06-06T16:13:32.081+0200","0017B-West",2066
"2015-06-06T16:13:32.076+0200","00013-Centraal.1",183
"2015-06-06T16:13:32.061+0200","00009-Centraal.1",588
"2015-06-06T16:13:31.661+0200","00010-Centraal.2",531
"2015-06-06T16:13:30.041+0200","0017B-West",2065
"2015-06-06T16:13:28.416+0200","00010-Centraal.1",532
"2015-06-06T16:13:26.806+0200","00013-Centraal.1",182
"2015-06-06T16:13:26.791+0200","00009-Centraal.2",587
"2015-06-06T16:13:25.571+0200","00011-Centraal.2",784
"2015-06-06T16:13:25.181+0200","0017B-West",2064
"2015-06-06T16:13:21.105+0200","00010-Centraal.1",531
"2015-06-06T16:13:20.720+0200","00009-Centraal.1",588
"2015-06-06T16:13:19.475+0200","00013-Centraal.1",181
"2015-06-06T16:13:17.455+0200","00010-Centraal.1",530
"2015-06-06T16:13:17.045+0200","00012-Centraal.1",213
"2015-06-06T16:13:16.645+0200","00013-Centraal.1",180
"2015-06-06T16:13:16.240+0200","00009-Centraal.2",587
"2015-06-06T16:13:15.480+0200","0017B-West",2063
"2015-06-06T16:13:15.435+0200","00012-Centraal.1",212
"2015-06-06T16:13:14.245+0200","0017B-West",2062
"2015-06-06T16:13:14.205+0200","00010-Centraal.1",529
"2015-06-06T16:13:12.985+0200","00012-Centraal.1",211
"2015-06-06T16:13:12.620+0200","00011-Centraal.2",785
"2015-06-06T16:13:12.595+0200","00013-Centraal.1",179
"2015-06-06T16:13:11.410+0200","0017B-West",2061
"2015-06-06T16:13:10.965+0200","00012-Centraal.1",210
"2015-06-06T16:13:10.590+0200","00009-Centraal.2",588
"2015-06-06T16:13:09.745+0200","00013-Centraal.1",178
"2015-06-06T16:13:08.535+0200","00010-Centraal.1",528
"2015-06-06T16:13:08.125+0200","00012-Centraal.1",209
"2015-06-06T16:13:07.740+0200","00010-Centraal.2",527
"2015-06-06T16:13:06.525+0200","0017B-West",2060
"2015-06-06T16:13:06.095+0200","00013-Centraal.1",177
"2015-06-06T16:13:04.104+0200","0017B-West",2059
"2015-06-06T16:13:03.674+0200","00013-Centraal.1",176
"2015-06-06T16:13:01.649+0200","0017B-West",2058
"2015-06-06T16:13:01.274+0200","00010-Centraal.1",528
"2015-06-06T16:13:00.834+0200","00013-Centraal.1",175
"2015-06-06T16:13:00.439+0200","00010-Centraal.2",527
"2015-06-06T16:12:59.219+0200","0017B-West",2057
"2015-06-06T16:12:59.209+0200","00009-Centraal.2",589
"2015-06-06T16:12:56.804+0200","00010-Centraal.2",528
"2015-06-06T16:12:56.794+0200","00010-Centraal.1",529
"2015-06-06T16:12:55.979+0200","00009-Centraal.1",590
"2015-06-06T16:12:55.564+0200","00013-Centraal.1",174
"2015-06-06T16:12:55.159+0200","0017B-West",2056
"2015-06-06T16:12:53.514+0200","00010-Centraal.2",528
"2015-06-06T16:12:52.304+0200","00010-Centraal.1",529
"2015-06-06T16:12:51.939+0200","0017B-West",2055
"2015-06-06T16:12:51.489+0200","00012-Centraal.2",208
"2015-06-06T16:12:51.084+0200","00010-Centraal.1",528
"2015-06-06T16:12:49.079+0200","0017B-West",2054
"2015-06-06T16:12:49.074+0200","00013-Centraal.1",173
"2015-06-06T16:12:48.654+0200","00010-Centraal.1",527
"2015-06-06T16:12:47.448+0200","00010-Centraal.2",526
"2015-06-06T16:12:46.218+0200","0017B-West",2053
"2015-06-06T16:12:45.813+0200","00010-Centraal.1",527
"2015-06-06T16:12:45.803+0200","00013-Centraal.1",172
"2015-06-06T16:12:44.603+0200","00013-Centraal.1",171
"2015-06-06T16:12:44.203+0200","00010-Centraal.1",526
"2015-06-06T16:12:43.778+0200","0017B-West",2052
"2015-06-06T16:12:42.573+0200","00013-Centraal.1",170
"2015-06-06T16:12:42.198+0200","00010-Centraal.2",525
"2015-06-06T16:12:41.773+0200","00013-Centraal.1",169
"2015-06-06T16:12:39.768+0200","0017B-West",2051
"2015-06-06T16:12:39.323+0200","00013-Centraal.1",168
"2015-06-06T16:12:37.728+0200","0017B-West",2050
"2015-06-06T16:12:37.718+0200","00010-Centraal.2",526
"2015-06-06T16:12:35.698+0200","00010-Centraal.2",527
"2015-06-06T16:12:35.288+0200","0017B-West",2049
"2015-06-06T16:12:34.488+0200","00009-Centraal.2",589
"2015-06-06T16:12:32.033+0200","0017B-West",2048
"2015-06-06T16:12:30.403+0200","00010-Centraal.1",528
"2015-06-06T16:12:29.182+0200","0017B-West",2047
"2015-06-06T16:12:27.992+0200","00010-Centraal.1",527
"2015-06-06T16:12:27.587+0200","00010-Centraal.2",526
"2015-06-06T16:12:27.157+0200","0017B-West",2046
"2015-06-06T16:12:24.722+0200","00010-Centraal.1",527
"2015-06-06T16:12:23.937+0200","0017B-West",2045
"2015-06-06T16:12:22.707+0200","00013-Centraal.2",167
"2015-06-06T16:12:21.492+0200","00010-Centraal.1",526
"2015-06-06T16:12:20.677+0200","0017B-West",2044
"2015-06-06T16:12:20.657+0200","00010-Centraal.2",525
"2015-06-06T16:12:20.267+0200","00013-Centraal.2",168
"2015-06-06T16:12:17.042+0200","00010-Centraal.1",526
"2015-06-06T16:12:15.412+0200","00010-Centraal.2",525
"2015-06-06T16:12:12.977+0200","00009-Centraal.1",590
"2015-06-06T16:12:10.136+0200","00009-Centraal.1",589
"2015-06-06T16:12:08.901+0200","00010-Centraal.1",526
"2015-06-06T16:12:07.306+0200","00009-Centraal.1",588
"2015-06-06T16:12:05.266+0200","00009-Centraal.1",587
"2015-06-06T16:12:05.261+0200","00010-Centraal.1",525
"2015-06-06T16:12:04.866+0200","0017B-West",2043
"2015-06-06T16:12:04.046+0200","00010-Centraal.2",524
"2015-06-06T16:12:02.026+0200","0017B-West",2042
"2015-06-06T16:12:01.626+0200","00008-Centraal.1",132
"2015-06-06T16:12:01.216+0200","00009-Centraal.1",586
"2015-06-06T16:11:59.991+0200","00010-Centraal.1",525
"2015-06-06T16:11:57.546+0200","00009-Centraal.1",585
"2015-06-06T16:11:56.351+0200","0017B-West",2041
"2015-06-06T16:11:55.526+0200","00008-Centraal.1",131
"2015-06-06T16:11:53.930+0200","00013-Centraal.1",169
"2015-06-06T16:11:53.905+0200","00009-Centraal.1",584
"2015-06-06T16:11:53.495+0200","0017B-West",2040
"2015-06-06T16:11:52.680+0200","00010-Centraal.1",524
"2015-06-06T16:11:52.680+0200","00011-Centraal.1",786
"2015-06-06T16:11:51.055+0200","0017B-West",2039
"2015-06-06T16:11:49.865+0200","00009-Centraal.1",583
"2015-06-06T16:11:48.620+0200","00011-Centraal.1",785
"2015-06-06T16:11:47.430+0200","00013-Centraal.1",168
"2015-06-06T16:11:47.415+0200","00008-Centraal.1",130
"2015-06-06T16:11:47.400+0200","00010-Centraal.1",523
"2015-06-06T16:11:44.565+0200","00009-Centraal.1",582
"2015-06-06T16:11:42.180+0200","00011-Centraal.1",784
"2015-06-06T16:11:42.135+0200","00008-Centraal.1",129
"2015-06-06T16:11:41.775+0200","0017B-West",2038
"2015-06-06T16:11:41.345+0200","00008-Centraal.2",128
"2015-06-06T16:11:40.105+0200","00009-Centraal.1",581
"2015-06-06T16:11:38.900+0200","00008-Centraal.1",129
"2015-06-06T16:11:38.490+0200","00013-Centraal.1",167
"2015-06-06T16:11:38.090+0200","00010-Centraal.1",522
"2015-06-06T16:11:36.884+0200","00009-Centraal.1",580
"2015-06-06T16:11:36.479+0200","00011-Centraal.1",783
"2015-06-06T16:11:36.049+0200","00008-Centraal.1",128
"2015-06-06T16:11:35.659+0200","00010-Centraal.1",521
"2015-06-06T16:11:35.264+0200","00008-Centraal.2",127
"2015-06-06T16:11:33.619+0200","00011-Centraal.1",782
"2015-06-06T16:11:33.234+0200","00008-Centraal.2",128
"2015-06-06T16:11:33.214+0200","00008-Centraal.1",129
"2015-06-06T16:11:32.819+0200","00010-Centraal.1",520
"2015-06-06T16:11:30.789+0200","00011-Centraal.1",781
"2015-06-06T16:11:30.774+0200","00011-Centraal.2",780
"2015-06-06T16:11:30.374+0200","00008-Centraal.1",128
"2015-06-06T16:11:29.979+0200","00013-Centraal.1",166
"2015-06-06T16:11:29.169+0200","00010-Centraal.1",519
"2015-06-06T16:11:28.749+0200","00011-Centraal.1",781
"2015-06-06T16:11:27.549+0200","00008-Centraal.1",127
"2015-06-06T16:11:26.734+0200","00011-Centraal.2",780
"2015-06-06T16:11:26.734+0200","00008-Centraal.2",126
"2015-06-06T16:11:25.919+0200","00011-Centraal.1",781
"2015-06-06T16:11:25.509+0200","00010-Centraal.1",518
"2015-06-06T16:11:23.894+0200","00009-Centraal.1",579
"2015-06-06T16:11:23.884+0200","00008-Centraal.1",127
"2015-06-06T16:11:23.079+0200","00011-Centraal.1",780
"2015-06-06T16:11:23.069+0200","00010-Centraal.1",517
"2015-06-06T16:11:21.074+0200","00009-Centraal.1",578
"2015-06-06T16:11:21.069+0200","00011-Centraal.1",779
"2015-06-06T16:11:20.649+0200","00010-Centraal.1",516
"2015-06-06T16:11:20.253+0200","00011-Centraal.2",778
"2015-06-06T16:11:19.858+0200","00008-Centraal.1",126
"2015-06-06T16:11:19.028+0200","00011-Centraal.1",779
"2015-06-06T16:11:18.218+0200","00013-Centraal.1",165
"2015-06-06T16:11:17.423+0200","00009-Centraal.1",577
"2015-06-06T16:11:17.008+0200","00011-Centraal.1",778
"2015-06-06T16:11:16.588+0200","00010-Centraal.1",515
"2015-06-06T16:11:13.753+0200","00009-Centraal.1",576
"2015-06-06T16:11:13.748+0200","00010-Centraal.1",514
"2015-06-06T16:11:13.358+0200","00013-Centraal.1",164
"2015-06-06T16:11:12.538+0200","00011-Centraal.1",777
"2015-06-06T16:11:10.928+0200","00010-Centraal.1",513
"2015-06-06T16:11:08.898+0200","00013-Centraal.1",163
"2015-06-06T16:11:08.893+0200","00009-Centraal.1",575
"2015-06-06T16:11:08.468+0200","00010-Centraal.1",512
"2015-06-06T16:11:08.078+0200","00011-Centraal.1",776
"2015-06-06T16:11:06.438+0200","00013-Centraal.1",162
"2015-06-06T16:11:06.088+0200","00011-Centraal.1",775
"2015-06-06T16:11:04.043+0200","00009-Centraal.1",574
"2015-06-06T16:11:02.797+0200","00011-Centraal.1",774
"2015-06-06T16:11:02.777+0200","00013-Centraal.1",161
"2015-06-06T16:11:01.977+0200","00012-Centraal.1",209
"2015-06-06T16:11:01.182+0200","00009-Centraal.1",573
"2015-06-06T16:10:58.737+0200","00013-Centraal.1",160
"2015-06-06T16:10:58.327+0200","00012-Centraal.1",208
"2015-06-06T16:10:57.937+0200","00010-Centraal.1",511
"2015-06-06T16:10:55.907+0200","00011-Centraal.1",773
"2015-06-06T16:10:55.897+0200","00010-Centraal.1",510
"2015-06-06T16:10:55.102+0200","00009-Centraal.1",572
"2015-06-06T16:10:53.497+0200","00013-Centraal.1",159
"2015-06-06T16:10:53.077+0200","00010-Centraal.1",509
"2015-06-06T16:10:52.637+0200","00011-Centraal.1",772
"2015-06-06T16:10:51.442+0200","00009-Centraal.1",571
"2015-06-06T16:10:51.037+0200","00010-Centraal.1",508
"2015-06-06T16:10:49.407+0200","00011-Centraal.1",771
"2015-06-06T16:10:48.607+0200","00010-Centraal.1",507
"2015-06-06T16:10:48.197+0200","00011-Centraal.1",770
"2015-06-06T16:10:47.802+0200","00009-Centraal.1",570
"2015-06-06T16:10:46.187+0200","00013-Centraal.1",158
"2015-06-06T16:10:44.551+0200","00009-Centraal.1",569
"2015-06-06T16:10:44.546+0200","00010-Centraal.1",506
"2015-06-06T16:10:44.526+0200","00011-Centraal.1",769
"2015-06-06T16:10:42.126+0200","00010-Centraal.1",505
"2015-06-06T16:10:41.706+0200","00011-Centraal.1",768
"2015-06-06T16:10:41.301+0200","00009-Centraal.1",568
"2015-06-06T16:10:40.481+0200","00012-Centraal.2",207
"2015-06-06T16:10:39.676+0200","00010-Centraal.1",504
"2015-06-06T16:10:37.236+0200","00013-Centraal.1",157
"2015-06-06T16:10:36.841+0200","00012-Centraal.2",208
"2015-06-06T16:10:36.426+0200","00010-Centraal.1",503
"2015-06-06T16:10:36.021+0200","00009-Centraal.1",567
"2015-06-06T16:10:34.826+0200","00011-Centraal.1",767
"2015-06-06T16:10:34.026+0200","00011-Centraal.1",766
"2015-06-06T16:10:31.986+0200","00013-Centraal.1",156
"2015-06-06T16:10:31.971+0200","00009-Centraal.1",566
"2015-06-06T16:10:31.556+0200","00010-Centraal.1",502
"2015-06-06T16:10:29.966+0200","00010-Centraal.1",501
"2015-06-06T16:10:28.346+0200","00011-Centraal.1",765
"2015-06-06T16:10:26.735+0200","00010-Centraal.1",500
"2015-06-06T16:10:25.910+0200","0015B-West",843
"2015-06-06T16:10:25.900+0200","00009-Centraal.1",565
"2015-06-06T16:10:25.885+0200","00011-Centraal.1",764
"2015-06-06T16:10:23.875+0200","00011-Centraal.1",763
"2015-06-06T16:10:23.865+0200","0015B-West",842
"2015-06-06T16:10:23.065+0200","00010-Centraal.1",499
"2015-06-06T16:10:21.050+0200","0015B-West",841
"2015-06-06T16:10:20.255+0200","00010-Centraal.1",498
"2015-06-06T16:10:19.010+0200","00009-Centraal.1",564
"2015-06-06T16:10:18.610+0200","0015B-West",840
"2015-06-06T16:10:17.755+0200","00011-Centraal.1",762
"2015-06-06T16:10:16.575+0200","0015B-West",839
"2015-06-06T16:10:16.145+0200","00010-Centraal.1",497
"2015-06-06T16:10:14.955+0200","00011-Centraal.1",761
"2015-06-06T16:10:14.940+0200","00009-Centraal.1",563
"2015-06-06T16:10:13.750+0200","0015B-West",838
"2015-06-06T16:10:13.295+0200","00010-Centraal.1",496
"2015-06-06T16:10:10.884+0200","0015B-West",837
"2015-06-06T16:10:10.509+0200","00009-Centraal.2",562
"2015-06-06T16:10:09.688+0200","00009-Centraal.1",563
"2015-06-06T16:10:09.678+0200","00010-Centraal.2",495
"2015-06-06T16:10:08.443+0200","00012-Centraal.1",209
"2015-06-06T16:10:07.643+0200","00010-Centraal.1",496
"2015-06-06T16:10:06.853+0200","0015B-West",836
"2015-06-06T16:10:06.833+0200","00011-Centraal.1",760
"2015-06-06T16:10:06.003+0200","00010-Centraal.1",495
"2015-06-06T16:10:04.823+0200","00011-Centraal.1",759
"2015-06-06T16:10:04.388+0200","00009-Centraal.2",562
"2015-06-06T16:10:04.018+0200","0015B-West",835
"2015-06-06T16:10:00.778+0200","0015B-West",834
"2015-06-06T16:09:59.118+0200","00010-Centraal.2",494
"2015-06-06T16:09:58.748+0200","0015B-West",833
"2015-06-06T16:09:58.328+0200","00009-Centraal.1",563
"2015-06-06T16:09:56.693+0200","00010-Centraal.1",495
"2015-06-06T16:09:55.868+0200","0015B-West",832
"2015-06-06T16:09:53.858+0200","00009-Centraal.2",562
"2015-06-06T16:09:52.617+0200","0015B-West",831
"2015-06-06T16:09:51.392+0200","00010-Centraal.1",494
"2015-06-06T16:09:51.037+0200","0015B-West",830
"2015-06-06T16:09:50.987+0200","00010-Centraal.2",493
"2015-06-06T16:09:48.167+0200","00009-Centraal.2",563
"2015-06-06T16:09:46.967+0200","00012-Centraal.2",208
"2015-06-06T16:09:46.967+0200","00010-Centraal.2",494
"2015-06-06T16:09:45.322+0200","00010-Centraal.1",495
"2015-06-06T16:09:44.947+0200","0015B-West",829
"2015-06-06T16:09:43.317+0200","00010-Centraal.2",494
"2015-06-06T16:09:42.912+0200","00010-Centraal.1",495
"2015-06-06T16:09:41.677+0200","0015B-West",828
"2015-06-06T16:09:40.857+0200","00010-Centraal.2",494
"2015-06-06T16:09:39.277+0200","0015B-West",827
"2015-06-06T16:09:38.052+0200","00013-Centraal.1",155
"2015-06-06T16:09:37.242+0200","00010-Centraal.1",495
"2015-06-06T16:09:37.237+0200","00009-Centraal.2",564
"2015-06-06T16:09:36.017+0200","0015B-West",826
"2015-06-06T16:09:36.002+0200","00013-Centraal.1",154
"2015-06-06T16:09:35.587+0200","00010-Centraal.2",494
"2015-06-06T16:09:33.556+0200","00009-Centraal.1",565
"2015-06-06T16:09:31.556+0200","0015B-West",825
"2015-06-06T16:09:30.721+0200","00010-Centraal.1",495
"2015-06-06T16:09:30.711+0200","00010-Centraal.2",494
"2015-06-06T16:09:28.726+0200","0015B-West",824
"2015-06-06T16:09:27.071+0200","00010-Centraal.1",495
"2015-06-06T16:09:24.661+0200","0015B-West",823
"2015-06-06T16:09:24.661+0200","00010-Centraal.2",494
"2015-06-06T16:09:24.641+0200","00010-Centraal.1",495
"2015-06-06T16:09:22.656+0200","0015B-West",822
"2015-06-06T16:09:16.925+0200","00013-Centraal.2",153
"2015-06-06T16:09:16.545+0200","00010-Centraal.2",494
"2015-06-06T16:09:14.525+0200","00013-Centraal.2",154
"2015-06-06T16:09:13.304+0200","00010-Centraal.1",495
"2015-06-06T16:09:13.279+0200","0015B-West",821
"2015-06-06T16:09:12.054+0200","00009-Centraal.2",564
"2015-06-06T16:09:09.619+0200","00010-Centraal.2",494
"2015-06-06T16:09:08.049+0200","0015B-West",820
"2015-06-06T16:09:06.799+0200","00010-Centraal.2",495
"2015-06-06T16:09:04.359+0200","0015B-West",819
"2015-06-06T16:09:03.554+0200","00010-Centraal.2",496
"2015-06-06T16:09:00.288+0200","0015B-West",818
"2015-06-06T16:08:56.683+0200","00010-Centraal.1",497
"2015-06-06T16:08:53.008+0200","0015B-West",817
"2015-06-06T16:08:52.623+0200","00010-Centraal.2",496
"2015-06-06T16:08:50.978+0200","0015B-West",816
"2015-06-06T16:08:46.528+0200","0015B-West",815
"2015-06-06T16:08:43.678+0200","0015B-West",814
"2015-06-06T16:08:40.847+0200","0015B-West",813
"2015-06-06T16:08:39.627+0200","00011-Centraal.1",758
"2015-06-06T16:08:38.807+0200","00010-Centraal.1",497
"2015-06-06T16:08:37.997+0200","0015B-West",812
"2015-06-06T16:08:35.992+0200","00010-Centraal.2",496
"2015-06-06T16:08:35.597+0200","00011-Centraal.1",757
"2015-06-06T16:08:33.142+0200","00008-Centraal.1",125
"2015-06-06T16:08:32.747+0200","0015B-West",811
"2015-06-06T16:08:29.087+0200","00011-Centraal.1",756
"2015-06-06T16:08:28.667+0200","0015B-West",810
"2015-06-06T16:08:27.442+0200","00008-Centraal.1",124
"2015-06-06T16:08:26.217+0200","0015B-West",809
"2015-06-06T16:08:22.576+0200","0015B-West",808
"2015-06-06T16:08:22.181+0200","00010-Centraal.1",497
"2015-06-06T16:08:19.756+0200","0015B-West",807
"2015-06-06T16:08:18.941+0200","00008-Centraal.1",123
"2015-06-06T16:08:17.721+0200","00011-Centraal.2",755
"2015-06-06T16:08:17.721+0200","00010-Centraal.2",496
"2015-06-06T16:08:14.056+0200","0015B-West",806
"2015-06-06T16:08:13.671+0200","00011-Centraal.2",756
"2015-06-06T16:08:12.856+0200","00008-Centraal.2",122
"2015-06-06T16:08:12.461+0200","00012-Centraal.1",209
"2015-06-06T16:08:11.636+0200","0015B-West",805
"2015-06-06T16:08:08.806+0200","0015B-West",804
"2015-06-06T16:08:08.386+0200","00012-Centraal.1",208
"2015-06-06T16:08:07.170+0200","00011-Centraal.2",757
"2015-06-06T16:08:06.755+0200","00008-Centraal.2",123
"2015-06-06T16:08:06.370+0200","00012-Centraal.1",207
"2015-06-06T16:08:05.965+0200","0015B-West",803
"2015-06-06T16:08:05.145+0200","00008-Centraal.2",124
"2015-06-06T16:08:03.130+0200","00012-Centraal.1",206
"2015-06-06T16:08:01.490+0200","00010-Centraal.2",497
"2015-06-06T16:08:00.275+0200","0015B-West",802
